LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC004673,2012-10-03,0.02,0.0256041666666666,0.07,48,0.0174364982617269,1.2290000000000003,0.009
MAC004673,2012-10-04,0.025,0.0256041666666666,0.068,48,0.0170665026934166,1.229,0.009
MAC004673,2012-10-05,0.0255,0.0320208333333333,0.203,48,0.0356981968573378,1.5370000000000004,0.009
MAC004673,2012-10-06,0.03,0.0540416666666666,0.354,48,0.0733606533571839,2.5939999999999994,0.009
MAC004673,2012-10-07,0.046,0.1258125,1.6840000000000002,48,0.2569737677025304,6.039,0.009
MAC004673,2012-10-08,0.0385,0.0595,0.252,48,0.062423059023668,2.8560000000000003,0.009
MAC004673,2012-10-09,0.036,0.0535833333333333,0.318,48,0.0629744403853179,2.5720000000000005,0.009
MAC004673,2012-10-10,0.032,0.0977291666666666,1.327,48,0.2377487266076226,4.691000000000002,0.009
MAC004673,2012-10-11,0.0279999999999999,0.0449791666666666,0.228,48,0.0505550004191067,2.159,0.009
MAC004673,2012-10-12,0.032,0.0920833333333333,1.028,48,0.1993487090538046,4.419999999999998,0.009
MAC004673,2012-10-13,0.024,0.0427499999999999,0.273,48,0.0556201019837329,2.051999999999999,0.009
MAC004673,2012-10-14,0.031,0.0563124999999999,0.261,48,0.0624186811404979,2.7029999999999994,0.009
MAC004673,2012-10-15,0.0279999999999999,0.0549999999999999,0.418,48,0.0812178577994514,2.6399999999999992,0.009
MAC004673,2012-10-16,0.0355,0.09870833125,1.1569999,48,0.2046264736625781,4.737999899999998,0.009
MAC004673,2012-10-17,0.0345,0.09925,1.4269999999999998,48,0.2276116046101153,4.763999999999999,0.009
MAC004673,2012-10-18,0.034,0.0496666666666666,0.293,48,0.0566896490733249,2.3840000000000003,0.009
MAC004673,2012-10-19,0.032,0.0807083333333333,0.879,48,0.1472488064226933,3.874,0.009
MAC004673,2012-10-20,0.0565,0.1411875,1.538,48,0.2473394305058914,6.777000000000001,0.009
MAC004673,2012-10-21,0.0445,0.1423541666666666,1.1799999,48,0.2399868326426356,6.8329999999999975,0.009
MAC004673,2012-10-22,0.0405,0.0987916666666666,0.8420000000000001,48,0.1621933385747213,4.741999999999999,0.009
MAC004673,2012-10-23,0.034,0.0548124999999999,0.273,48,0.0623281147073992,2.631,0.009
MAC004673,2012-10-24,0.045,0.0730624999999999,0.267,48,0.075293018028432,3.507,0.009
MAC004673,2012-10-25,0.04,0.0710624999999999,0.371,48,0.0813211145411372,3.411,0.009
MAC004673,2012-10-26,0.0365,0.0745833333333333,0.258,48,0.072567747754663,3.58,0.009
MAC004673,2012-10-27,0.029,0.0902499999999999,1.536,48,0.2400917820954879,4.331999999999999,0.009
MAC004673,2012-10-28,0.064,0.1032083333333333,0.418,48,0.1030560595910775,4.9540000000000015,0.009
MAC004673,2012-10-29,0.037,0.0824999999999999,0.529,48,0.105049937466436,3.96,0.009
MAC004673,2012-10-30,0.0285,0.0804375,0.933,48,0.1518330418795032,3.861,0.009
MAC004673,2012-10-31,0.0325,0.0662083333333333,0.283,48,0.0665588711843382,3.1780000000000004,0.009
MAC004673,2012-11-01,0.043,0.1270833333333333,1.205,48,0.233156858289384,6.100000000000001,0.009
MAC004673,2012-11-02,0.0515,0.1146875,0.8690000000000001,48,0.1804191521948914,5.505000000000001,0.009
MAC004673,2012-11-03,0.032,0.0641875,0.288,48,0.077441990987352,3.0809999999999995,0.009
MAC004673,2012-11-04,0.033,0.0660208333333333,0.343,48,0.0882717008658996,3.169,0.009
MAC004673,2012-11-05,0.03,0.0571041666666666,0.324,48,0.0763386184255424,2.7409999999999988,0.009
MAC004673,2012-11-06,0.043,0.0797083333333333,0.35,48,0.0898772113528639,3.826,0.009
MAC004673,2012-11-07,0.031,0.0707916666666666,0.371,48,0.0918759474308268,3.398,0.009
MAC004673,2012-11-08,0.0405,0.0901874999999999,0.826,48,0.1481548437033563,4.328999999999999,0.009
MAC004673,2012-11-09,0.0355,0.0689583333333333,0.275,48,0.074002575669187,3.3099999999999987,0.009
MAC004673,2012-11-10,0.0305,0.0542291666666666,0.341,48,0.0763522741606531,2.603,0.009
MAC004673,2012-11-11,0.028,0.0760833333333333,0.961,48,0.1525786624235195,3.651999999999999,0.009
MAC004673,2012-11-12,0.044,0.0958958333333333,1.405,48,0.208612257609237,4.603,0.009
MAC004673,2012-11-13,0.0435,0.0642916666666666,0.321,48,0.0753541873162951,3.0860000000000003,0.009
MAC004673,2012-11-14,0.029,0.0746666666666666,1.507,48,0.2189772487291611,3.5839999999999987,0.009
MAC004673,2012-11-15,0.03,0.0593333333333333,0.298,48,0.0690261539496299,2.8480000000000003,0.009
MAC004673,2012-11-16,0.0365,0.0707708333333333,0.316,48,0.0815830707259662,3.397,0.009
MAC004673,2012-11-17,0.0335,0.0487083333333333,0.26,48,0.055313788952005,2.337999999999999,0.009
MAC004673,2012-11-18,0.055,0.1233750020833333,1.3380001,48,0.221035642303718,5.922000100000001,0.01
MAC004673,2012-11-19,0.039,0.0679375,0.324,48,0.0809484748781988,3.261,0.009
MAC004673,2012-11-20,0.045,0.0710625,0.328,48,0.0803911729699807,3.411,0.009
MAC004673,2012-11-21,0.0355,0.0839583333333333,0.637,48,0.1375625131911343,4.029999999999999,0.009
MAC004673,2012-11-22,0.037,0.1113958333333333,1.521,48,0.2370053181541151,5.346999999999999,0.009
MAC004673,2012-11-23,0.0365,0.0685416666666666,0.289,48,0.0785777723790687,3.29,0.009
MAC004673,2012-11-24,0.0305,0.1026249999999999,1.4980000000000002,48,0.250588297174571,4.9259999999999975,0.009
MAC004673,2012-11-25,0.0315,0.0832291645833333,1.3789999,48,0.2080258893468889,3.9949999,0.009
MAC004673,2012-11-26,0.045,0.0676041666666666,0.317,48,0.0794373135924179,3.245,0.009
MAC004673,2012-11-27,0.0425,0.0615208333333333,0.263,48,0.0637378238962977,2.9530000000000003,0.009
MAC004673,2012-11-28,0.0505,0.1342291666666667,1.518,48,0.258149572311087,6.443000000000002,0.009
MAC004673,2012-11-29,0.0415,0.0768541666666666,0.446,48,0.0957425603094565,3.689,0.009
MAC004673,2012-11-30,0.063,0.0788958333333333,0.339,48,0.0742070821828974,3.787,0.009
MAC004673,2012-12-01,0.0635,0.1190833333333333,1.557,48,0.2506564006876221,5.716000000000002,0.009
MAC004673,2012-12-02,0.0775,0.1085416666666666,0.419,48,0.1041320680129444,5.210000000000001,0.009
MAC004673,2012-12-03,0.0495,0.0702083333333333,0.302,48,0.0712087008589131,3.370000000000001,0.009
MAC004673,2012-12-04,0.06,0.1365416687499999,1.3940001,48,0.2684483455269094,6.554000099999999,0.009
MAC004673,2012-12-05,0.0265,0.0647499999999999,0.449,48,0.0980064044802631,3.1079999999999988,0.009
MAC004673,2012-12-06,0.0385,0.1204166666666666,1.257,48,0.2418728198721547,5.779999999999999,0.009
MAC004673,2012-12-07,0.0265,0.0657499999999999,0.314,48,0.08498372810458,3.156,0.009
MAC004673,2012-12-08,0.0605,0.0770833333333333,0.301,48,0.0743207062391533,3.7,0.009
MAC004673,2012-12-09,0.0279999999999999,0.0569166666666666,0.273,48,0.0697398916135485,2.732,0.009
MAC004673,2012-12-10,0.038,0.1151666666666667,1.729,48,0.2651608370471516,5.528000000000001,0.009
MAC004673,2012-12-11,0.062,0.1128541645833333,1.3609999,48,0.2094578477645556,5.4169999,0.009
MAC004673,2012-12-12,0.071,0.102,0.3720000000000001,48,0.0979646049845924,4.896,0.009
MAC004673,2012-12-13,0.0515,0.0821041666666666,0.401,48,0.092148409340431,3.941,0.009
MAC004673,2012-12-14,0.0635,0.0811041666666666,0.338,48,0.0821524891383773,3.893,0.009
MAC004673,2012-12-15,0.0485,0.0711458333333333,0.275,48,0.0655308891216807,3.4150000000000005,0.009
MAC004673,2012-12-16,0.0315,0.1120416666666666,1.582,48,0.2517458156032764,5.377999999999999,0.009
MAC004673,2012-12-17,0.0575,0.1089791666666666,0.643,48,0.1355724646591588,5.230999999999999,0.009
MAC004673,2012-12-18,0.0555,0.1127708333333333,1.702,48,0.2462283354404177,5.412999999999999,0.009
MAC004673,2012-12-19,0.035,0.0729583333333333,0.371,48,0.0881292470431761,3.502,0.009
MAC004673,2012-12-20,0.063,0.08725,0.347,48,0.0831229543021354,4.188,0.009
MAC004673,2012-12-21,0.0365,0.1112083333333333,1.101,48,0.2070887319672449,5.338000000000002,0.009
MAC004673,2012-12-22,0.05,0.0754583333333333,0.42,48,0.0842935494701077,3.622,0.009
MAC004673,2012-12-23,0.059,0.0950833333333333,0.412,48,0.0947778664648619,4.564,0.009
MAC004673,2012-12-24,0.043,0.10647916875,1.4960001,48,0.2266975798362985,5.1110001,0.009
MAC004673,2012-12-25,0.07,0.1305000020833333,1.1390001,48,0.187721398461725,6.264000100000001,0.009
MAC004673,2012-12-26,0.0535,0.0944166666666666,0.459,48,0.1036329105151638,4.532,0.009
MAC004673,2012-12-27,0.04,0.0852499999999999,0.51,48,0.1139776947196995,4.092,0.009
MAC004673,2012-12-28,0.0525,0.0783541666666666,0.358,48,0.0823600010290404,3.761,0.009
MAC004673,2012-12-29,0.048,0.1029375020833333,1.0930001,48,0.1787681852384749,4.941000099999998,0.009
MAC004673,2012-12-30,0.035,0.1067916645833333,1.5549999,48,0.2448722475011752,5.125999900000002,0.009
MAC004673,2012-12-31,0.029,0.0699375,0.547,48,0.0994044834491243,3.357,0.009
MAC004673,2013-01-01,0.0475,0.1374999999999999,1.604,48,0.2643802065530271,6.599999999999999,0.009
MAC004673,2013-01-02,0.0485,0.0715833333333333,0.241,48,0.0650076373036385,3.4360000000000004,0.009
MAC004673,2013-01-03,0.039,0.0996666666666666,0.928,48,0.1644043191094564,4.784,0.009
MAC004673,2013-01-04,0.0415,0.0681874999999999,0.396,48,0.0802858341152065,3.2729999999999992,0.009
MAC004673,2013-01-05,0.03,0.0574583333333333,0.399,48,0.0741203616706259,2.758,0.009
MAC004673,2013-01-06,0.0795,0.1025416666666666,0.298,48,0.0851334267759141,4.922,0.009
MAC004673,2013-01-07,0.0435,0.0754166666666666,0.503,48,0.0949113434767803,3.62,0.009
MAC004673,2013-01-08,0.049,0.0772708333333333,0.328,48,0.0844841013831882,3.709000000000001,0.009
MAC004673,2013-01-09,0.0415,0.1031249999999999,1.367,48,0.2048221465128409,4.949999999999998,0.009
MAC004673,2013-01-10,0.0315,0.0702916666666666,0.317,48,0.0816585934640367,3.3739999999999988,0.009
MAC004673,2013-01-11,0.0485,0.135375,1.357,48,0.254445046945099,6.497999999999998,0.009
MAC004673,2013-01-12,0.046,0.0700625,0.297,48,0.0690301834229365,3.363,0.009
MAC004673,2013-01-13,0.044,0.0778541666666666,0.33,48,0.0863634057608309,3.736999999999999,0.009
MAC004673,2013-01-14,0.059,0.0783541666666666,0.332,48,0.0790869410053812,3.761000000000001,0.009
MAC004673,2013-01-15,0.0515,0.0882083333333333,0.346,48,0.0912030604034226,4.233999999999999,0.009
MAC004673,2013-01-16,0.067,0.1403958333333333,1.473,48,0.2780100059108032,6.739000000000001,0.009
MAC004673,2013-01-17,0.0675,0.0935416666666666,0.8059999999999999,48,0.1268842592610563,4.490000000000001,0.009
MAC004673,2013-01-18,0.086,0.1320625,0.442,48,0.1165059410867559,6.339,0.009
MAC004673,2013-01-19,0.0805,0.16785416875,1.7460001,48,0.2575164648648845,8.0570001,0.022
MAC004673,2013-01-20,0.0605,0.14277083125,1.0369999,48,0.184105676193936,6.852999900000001,0.019
MAC004673,2013-01-21,0.064,0.0937708333333333,0.335,48,0.0921839602938656,4.501000000000001,0.009
MAC004673,2013-01-22,0.0665,0.0871041666666666,0.345,48,0.0869424460113684,4.181,0.009
MAC004673,2013-01-23,0.068,0.085625,0.37,48,0.0850498289490068,4.110000000000001,0.009
MAC004673,2013-01-24,0.071,0.1519166645833333,1.6619999,48,0.2510971399995581,7.291999899999999,0.009
MAC004673,2013-01-25,0.064,0.0855416666666666,0.4370000000000001,48,0.0919236404509681,4.106000000000001,0.009
MAC004673,2013-01-26,0.0325,0.1053333312499999,1.4809999,48,0.2286219769193168,5.055999899999999,0.009
MAC004673,2013-01-27,0.0385,0.1086666666666666,1.125,48,0.2020368971287632,5.216000000000001,0.009
MAC004673,2013-01-28,0.042,0.1017291666666666,0.945,48,0.1570717060241383,4.882999999999999,0.009
MAC004673,2013-01-29,0.04,0.0695208333333333,0.262,48,0.0738981442727106,3.337,0.009
MAC004673,2013-01-30,0.0435,0.1174166666666666,1.294,48,0.230111243526176,5.636000000000001,0.009
MAC004673,2013-01-31,0.032,0.0746041666666666,0.275,48,0.0813565150154613,3.5810000000000004,0.009
MAC004673,2013-02-01,0.047,0.0711874999999999,0.417,48,0.0807013554817745,3.417,0.009
MAC004673,2013-02-02,0.0455,0.0723125,0.301,48,0.0784838121945904,3.4710000000000005,0.009
MAC004673,2013-02-03,0.0745,0.1741874979166667,1.5779999,48,0.2847032434755159,8.360999900000003,0.009
MAC004673,2013-02-04,0.0285,0.0939791645833332,1.2359999,48,0.1924937551218336,4.510999899999998,0.009
MAC004673,2013-02-05,0.062,0.11891666875,1.1720001,48,0.1960785707303213,5.7080001000000005,0.009
MAC004673,2013-02-06,0.062,0.089125,0.391,48,0.0919323583437208,4.2780000000000005,0.009
MAC004673,2013-02-07,0.062,0.0874374999999999,0.314,48,0.0830756912623867,4.196999999999999,0.009
MAC004673,2013-02-08,0.068,0.1469583333333333,1.632,48,0.2694340765961233,7.053999999999999,0.009
MAC004673,2013-02-09,0.1119999999999999,0.17004166875,1.3710001,48,0.2281049663594309,8.162000099999998,0.009
MAC004673,2013-02-10,0.0505,0.1041458333333333,0.451,48,0.1176775235834677,4.9990000000000006,0.009
MAC004673,2013-02-11,0.0415,0.0717708333333333,0.288,48,0.0755893833543211,3.4449999999999994,0.009
MAC004673,2013-02-12,0.058,0.0776874999999999,0.286,48,0.0707278741434454,3.728999999999999,0.009
MAC004673,2013-02-13,0.063,0.1379375,1.561,48,0.2786395831306709,6.621,0.009
MAC004673,2013-02-14,0.0475,0.1017083354166666,1.1950001,48,0.1884284465652684,4.882000099999999,0.009
MAC004673,2013-02-15,0.0485,0.0890625,0.853,48,0.1553971447819521,4.275000000000001,0.009
MAC004673,2013-02-16,0.03,0.0508541666666666,0.28,48,0.0574393258358963,2.440999999999999,0.009
MAC004673,2013-02-17,0.0325,0.0629583333333333,0.351,48,0.0849099543905773,3.022,0.009
MAC004673,2013-02-18,0.036,0.1071666666666666,1.503,48,0.2280668372857035,5.144,0.009
MAC004673,2013-02-19,0.0545,0.0968333333333333,0.924,48,0.1473215232261523,4.6480000000000015,0.009
MAC004673,2013-02-20,0.063,0.083125,0.288,48,0.0860063394496702,3.99,0.009
MAC004673,2013-02-21,0.0445,0.0752083333333333,0.419,48,0.0882317929704488,3.61,0.009
MAC004673,2013-02-22,0.077,0.1044791666666666,0.644,48,0.1120736819910698,5.0150000000000015,0.009
MAC004673,2013-02-23,0.044,0.0983958333333333,1.054,48,0.1668282005324873,4.723,0.009
MAC004673,2013-02-24,0.095,0.1136041666666666,0.713,48,0.1227768672478886,5.452999999999999,0.009
MAC004673,2013-02-25,0.07,0.099625,0.438,48,0.1009009678801394,4.782000000000001,0.009
MAC004673,2013-02-26,0.0445,0.0685416666666666,0.377,48,0.0769810582762625,3.2900000000000014,0.009
MAC004673,2013-02-27,0.0655,0.1320416666666667,1.569,48,0.2452965169048956,6.338000000000001,0.009
MAC004673,2013-02-28,0.043,0.0908124999999999,0.966,48,0.1502717617971421,4.358999999999999,0.009
MAC004673,2013-03-01,0.063,0.0862916666666666,0.307,48,0.0815493476325272,4.142,0.009
MAC004673,2013-03-02,0.063,0.1260833333333333,1.4980000000000002,48,0.2463749808841672,6.0520000000000005,0.009
MAC004673,2013-03-03,0.058,0.0730416666666666,0.461,48,0.0873739720563727,3.506,0.009
MAC004673,2013-03-04,0.0365,0.121,1.651,48,0.2806879087664083,5.8080000000000025,0.009
MAC004673,2013-03-05,0.0585,0.1312916666666666,1.063,48,0.2180194172821694,6.3020000000000005,0.009
MAC004673,2013-03-06,0.037,0.0658124999999999,0.412,48,0.079398176797225,3.159,0.009
MAC004673,2013-03-07,0.047,0.0657708333333333,0.478,48,0.0900156581138734,3.157,0.009
MAC004673,2013-03-08,0.039,0.0695625,0.262,48,0.0744211438298026,3.339,0.009
MAC004673,2013-03-09,0.0409999999999999,0.0613958333333333,0.265,48,0.0684004913455455,2.9469999999999987,0.009
MAC004673,2013-03-10,0.076,0.1318333333333333,1.274,48,0.1947354269896022,6.327999999999999,0.009
MAC004673,2013-03-11,0.0665,0.0868541666666666,0.344,48,0.0775063455420959,4.1690000000000005,0.009
MAC004673,2013-03-12,0.0655,0.0953541666666666,0.363,48,0.0923475142411793,4.576999999999999,0.009
MAC004673,2013-03-13,0.0645,0.1340208333333333,1.015,48,0.194480375817238,6.432999999999999,0.009
MAC004673,2013-03-14,0.0425,0.1164374999999999,1.531,48,0.2413194145534617,5.588999999999998,0.009
MAC004673,2013-03-15,0.062,0.0960208333333333,0.3720000000000001,48,0.0993231325680003,4.609000000000001,0.009
MAC004673,2013-03-16,0.033,0.0704375,0.356,48,0.0821055123580291,3.381,0.009
MAC004673,2013-03-17,0.0305,0.0624999999999999,0.322,48,0.0751072991324992,3.0,0.009
MAC004673,2013-03-18,0.036,0.0629166666666666,0.26,48,0.0704344673039923,3.02,0.009
MAC004673,2013-03-19,0.0575,0.1312083333333333,1.919,48,0.2823166291205925,6.297999999999997,0.009
MAC004673,2013-03-20,0.04,0.0716041666666666,0.357,48,0.0833267701316172,3.4369999999999994,0.009
MAC004673,2013-03-21,0.037,0.0949583333333333,1.319,48,0.1996836815942541,4.557999999999998,0.009
MAC004673,2013-03-22,0.0559999999999999,0.0835208333333333,0.43,48,0.0998179171191935,4.009,0.009
MAC004673,2013-03-23,0.063,0.0947708333333333,0.397,48,0.1040121186849558,4.549000000000001,0.009
MAC004673,2013-03-24,0.064,0.0836666666666666,0.393,48,0.077151228484954,4.015999999999999,0.009
MAC004673,2013-03-25,0.065,0.1324166666666667,1.352,48,0.2552721395848497,6.3560000000000025,0.009
MAC004673,2013-03-26,0.071,0.1026041666666666,0.462,48,0.1080464320171249,4.925,0.009
MAC004673,2013-03-27,0.0385,0.0681041666666666,0.335,48,0.0802517951236442,3.269,0.009
MAC004673,2013-03-28,0.053,0.121625,1.795,48,0.2591847796457192,5.838000000000003,0.009
MAC004673,2013-03-29,0.063,0.0952291666666666,0.399,48,0.0959466251406818,4.571000000000001,0.009
MAC004673,2013-03-30,0.061,0.0825833333333333,0.473,48,0.0885989849933054,3.963999999999999,0.009
MAC004673,2013-03-31,0.0635,0.1345833312499999,1.3789999,48,0.2657741569566698,6.459999899999999,0.009
MAC004673,2013-04-01,0.068,0.0919375,0.4270000000000001,48,0.0915440613015092,4.412999999999999,0.009
MAC004673,2013-04-02,0.059,0.1107708333333333,1.291,48,0.1941968993752226,5.316999999999998,0.009
MAC004673,2013-04-03,0.064,0.1210833333333333,1.4,48,0.2338883015215864,5.811999999999999,0.009
MAC004673,2013-04-04,0.077,0.0990624999999999,0.294,48,0.0820646880936916,4.754999999999999,0.009
MAC004673,2013-04-05,0.064,0.1171666666666666,0.97,48,0.1809565991616273,5.6240000000000006,0.009
MAC004673,2013-04-06,0.028,0.0651458333333333,0.601,48,0.100160082417743,3.127,0.009
MAC004673,2013-04-07,0.064,0.1298541666666666,1.1740000000000002,48,0.2177485363639731,6.233,0.009
MAC004673,2013-04-08,0.0345,0.0728958333333333,0.338,48,0.0877807325302432,3.4989999999999988,0.009
MAC004673,2013-04-09,0.057,0.086,0.75,48,0.1141139781096075,4.128,0.009
MAC004673,2013-04-10,0.0385,0.10016666875,1.2920001,48,0.2051363275313513,4.808000099999999,0.009
MAC004673,2013-04-11,0.032,0.0580416666666666,0.347,48,0.0756444534208115,2.786,0.009
MAC004673,2013-04-12,0.0385,0.0697708333333333,0.313,48,0.0779894263382375,3.349,0.009
MAC004673,2013-04-13,0.031,0.0973958333333332,1.349,48,0.2317059526488427,4.674999999999998,0.009
MAC004673,2013-04-14,0.0315,0.0529791666666666,0.203,48,0.0550204950530847,2.543,0.009
MAC004673,2013-04-15,0.0345,0.0925833354166666,1.7690001,48,0.2566039253588586,4.444000099999999,0.009
MAC004673,2013-04-16,0.0315,0.0526666666666666,0.256,48,0.0593752342287279,2.528,0.009
MAC004673,2013-04-17,0.0425,0.1156875,1.7009999999999998,48,0.2545122290461552,5.553,0.009
MAC004673,2013-04-18,0.031,0.0750624999999999,0.341,48,0.0973168560873367,3.6029999999999993,0.009
MAC004673,2013-04-19,0.0325,0.0651666666666666,0.463,48,0.0899655568450488,3.1279999999999992,0.009
MAC004673,2013-04-20,0.026,0.0416458333333333,0.249,48,0.0486548808351024,1.999,0.009
MAC004673,2013-04-21,0.0445,0.1202916666666666,1.54,48,0.2323746020410984,5.774000000000001,0.009
MAC004673,2013-04-22,0.0375,0.0623749999999999,0.302,48,0.0681586462881253,2.993999999999999,0.009
MAC004673,2013-04-23,0.031,0.0620208333333333,0.369,48,0.0825213033960588,2.9769999999999985,0.009
MAC004673,2013-04-24,0.0425,0.1216041645833333,1.5549999,48,0.2935498505088647,5.8369999,0.009
MAC004673,2013-04-25,0.032,0.0549791666666666,0.255,48,0.0615230417251989,2.638999999999999,0.009
MAC004673,2013-04-26,0.036,0.0642499999999999,0.299,48,0.069028362964922,3.084,0.009
MAC004673,2013-04-27,0.0305,0.0832708333333333,1.534,48,0.2268771098215791,3.996999999999999,0.009
MAC004673,2013-04-28,0.027,0.0535416666666666,0.306,48,0.0694770613709128,2.569999999999999,0.009
MAC004673,2013-04-29,0.038,0.1317291666666666,1.643,48,0.2939507658575275,6.323,0.009
MAC004673,2013-04-30,0.0305,0.0597291666666666,0.283,48,0.0715157294358212,2.8669999999999995,0.009
MAC004673,2013-05-01,0.0315,0.0575833333333333,0.354,48,0.0713185342904166,2.763999999999999,0.009
MAC004673,2013-05-02,0.031,0.048,0.273,48,0.0505198507435338,2.3040000000000003,0.009
MAC004673,2013-05-03,0.034,0.1142916666666666,1.923,48,0.2927784696139788,5.485999999999999,0.009
MAC004673,2013-05-04,0.031,0.0944166666666666,1.444,48,0.227090836950658,4.532,0.009
MAC004673,2013-05-05,0.0435,0.0646041666666666,0.267,48,0.0685362893728053,3.1010000000000013,0.009
MAC004673,2013-05-06,0.053,0.1230416666666666,1.568,48,0.248983974391016,5.906000000000001,0.009
MAC004673,2013-05-07,0.041,0.1065208333333333,0.877,48,0.1888944306741633,5.113,0.009
MAC004673,2013-05-08,0.0335,0.0681875,0.352,48,0.0772846785757254,3.273,0.009
MAC004673,2013-05-09,0.032,0.0708958333333333,0.945,48,0.1452699965483689,3.403,0.009
MAC004673,2013-05-10,0.034,0.0945208333333333,1.531,48,0.2245530776077686,4.536999999999999,0.009
MAC004673,2013-05-11,0.0279999999999999,0.0475833333333333,0.257,48,0.0610844665748796,2.283999999999999,0.009
MAC004673,2013-05-12,0.027,0.0847916666666666,1.392,48,0.2173705492327763,4.069999999999999,0.009
MAC004673,2013-05-13,0.034,0.0661041666666666,0.299,48,0.0754129735391344,3.1729999999999987,0.009
MAC004673,2013-05-14,0.029,0.0831250020833333,1.4630001,48,0.2117546515842176,3.990000099999999,0.009
MAC004673,2013-05-15,0.0195,0.0321458333333333,0.292,48,0.0454719879090101,1.5429999999999993,0.009
MAC004673,2013-05-16,0.0215,0.0235416666666666,0.064,48,0.0147921174139692,1.13,0.009
MAC004673,2013-05-17,0.0245,0.025,0.065,48,0.0164730598896397,1.2,0.009
MAC004673,2013-05-18,0.021,0.02425,0.068,48,0.0166330867390296,1.164,0.009
MAC004673,2013-05-19,0.023,0.0259375,0.069,48,0.0174299891358714,1.2450000000000006,0.009
MAC004673,2013-05-20,0.023,0.0260416666666666,0.068,48,0.0170804832426198,1.2500000000000002,0.009
MAC004673,2013-05-21,0.025,0.0269583333333333,0.074,48,0.0170093320235253,1.2940000000000005,0.009
MAC004673,2013-05-22,0.023,0.0265,0.069,48,0.0170580984697666,1.2719999999999998,0.009
MAC004673,2013-05-23,0.0205,0.0242291666666666,0.068,48,0.0160931326484223,1.163,0.009
MAC004673,2013-05-24,0.0205,0.0236041666666666,0.062,48,0.0152269911297422,1.1330000000000005,0.009
MAC004673,2013-05-25,0.0175,0.0237291666666666,0.062,48,0.0164429893013138,1.1390000000000002,0.009
MAC004673,2013-05-26,0.019,0.0243541666666666,0.066,48,0.0157459749444216,1.1690000000000005,0.009
MAC004673,2013-05-27,0.0225,0.0265,0.075,48,0.0177692059713163,1.272,0.009
MAC004673,2013-05-28,0.0235,0.0271875,0.076,48,0.0173887420782479,1.3050000000000004,0.009
MAC004673,2013-05-29,0.0265,0.0344791666666666,0.248,48,0.0419939152549475,1.655,0.009
MAC004673,2013-05-30,0.029,0.0483541666666666,0.311,48,0.0610439289271689,2.321,0.009
MAC004673,2013-05-31,0.0345,0.0782083333333333,0.742,48,0.1221113824191343,3.754,0.009
MAC004673,2013-06-01,0.03,0.103875,1.7380000000000002,48,0.2757166001839956,4.9860000000000015,0.009
MAC004673,2013-06-02,0.0435,0.102375,1.383,48,0.2383531819835895,4.914,0.009
MAC004673,2013-06-03,0.035,0.0852499999999999,1.227,48,0.1977144405449435,4.092,0.009
MAC004673,2013-06-04,0.029,0.0493958333333333,0.348,48,0.0630419446938317,2.370999999999999,0.009
MAC004673,2013-06-05,0.034,0.0630833333333333,0.346,48,0.0710339545220133,3.028,0.009
MAC004673,2013-06-06,0.046,0.1026458333333333,1.635,48,0.2388291020421705,4.927,0.009
MAC004673,2013-06-07,0.034,0.1015833333333333,1.255,48,0.2263472979533445,4.875999999999999,0.009
MAC004673,2013-06-08,0.033,0.048875,0.229,48,0.0504695505420337,2.346,0.008
MAC004673,2013-06-09,0.0355,0.0689374999999999,0.955,48,0.1480055212095502,3.308999999999999,0.009
MAC004673,2013-06-10,0.03,0.0486875,0.287,48,0.0550740917774082,2.337,0.009
MAC004673,2013-06-11,0.031,0.0566875,0.314,48,0.0635094753359434,2.721,0.009
MAC004673,2013-06-12,0.0315,0.0629166666666666,0.329,48,0.0765044382896455,3.0199999999999987,0.009
MAC004673,2013-06-13,0.0325,0.0704999999999999,0.355,48,0.0864869932417586,3.383999999999998,0.009
MAC004673,2013-06-14,0.027,0.0454166666666666,0.261,48,0.0528642715420704,2.18,0.009
MAC004673,2013-06-15,0.034,0.0529791666666666,0.284,48,0.0594547886815109,2.543,0.009
MAC004673,2013-06-16,0.0375,0.1086458333333333,1.244,48,0.2232935754412413,5.215000000000002,0.009
MAC004673,2013-06-17,0.0385,0.0559583333333333,0.215,48,0.0522872419788887,2.6859999999999986,0.009
MAC004673,2013-06-18,0.04,0.0893958333333333,1.317,48,0.1903977627688305,4.291,0.009
MAC004673,2013-06-19,0.0375,0.0722499999999999,0.726,48,0.1140181956363554,3.467999999999998,0.009
MAC004673,2013-06-20,0.041,0.1026875,1.126,48,0.1880628184150518,4.928999999999999,0.009
MAC004673,2013-06-21,0.044,0.0605833333333333,0.229,48,0.0559398740036666,2.908,0.009
MAC004673,2013-06-22,0.045,0.0629583333333333,0.228,48,0.0579511747290964,3.0220000000000007,0.01
MAC004673,2013-06-23,0.032,0.0525416666666666,0.275,48,0.0639477706873861,2.522,0.009
MAC004673,2013-06-24,0.033,0.0900833333333333,1.173,48,0.2030155463424848,4.323999999999998,0.009
MAC004673,2013-06-25,0.0315,0.0453749999999999,0.225,48,0.047563004128231,2.1779999999999995,0.009
MAC004673,2013-06-26,0.039,0.0921458333333333,0.992,48,0.180540322552542,4.422999999999999,0.009
MAC004673,2013-06-27,0.0445,0.0856874999999999,0.461,48,0.0959528155873965,4.113,0.009
